# Current work path is /local/shared/Xihao/rna/work
# Action is figure4 with parameter 8_2_200
Encode	FitModel	FitWin	Model	ScanWin	Total	YKL185W	YLL028W	YMR171C	YMR202W	YNL283C	YOR247W	
SeqRatio	MixPoiLin	2	learn_domain_forest.R	200	0.701635373536811	0.360094934803407	0.937441618404548	0.547575787071585	0.859375	0.747208604476701	0.865231063713426	
SeqGC	MixPoiLin	2	learn_domain_forest.R	10	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
SeqGC	MixPoiLin	2	learn_domain_forest.R	20	0.5	0.5	0.5	0.5	0.5	0.5	0.5	
SeqGC	MixPoiLin	2	learn_domain_forest.R	30	0.498329355608592	0.497948717948718	0.5	0.5	0.5	0.49500998003992	0.494103773584906	
SeqGC	MixPoiLin	2	learn_domain_forest.R	40	0.498557692307692	0.499742268041237	0.5	0.5	0.5	0.495981245813798	0.486714975845411	
SeqGC	MixPoiLin	2	learn_domain_forest.R	50	0.497094430992736	0.49740932642487	0.5	0.5	0.5	0.494268374915711	0.474009900990099	
SeqGC	MixPoiLin	2	learn_domain_forest.R	60	0.497317073170732	0.498958333333333	0.5	0.5	0.5	0.498642226748133	0.454314720812183	
SeqGC	MixPoiLin	2	learn_domain_forest.R	70	0.498710073710074	0.497905759162304	0.5	0.5	0.5	0.498632946001367	0.48828125	
SeqGC	MixPoiLin	2	learn_domain_forest.R	80	0.494309747649678	0.491052631578947	0.5	0.5	0.5	0.496558843771507	0.436507936507937	
SeqGC	MixPoiLin	2	learn_domain_forest.R	90	0.485054178602566	0.484126984126984	0.488294314381271	0.484919396775871	0.5	0.498267498267498	0.399463806970509	
SeqGC	MixPoiLin	2	learn_domain_forest.R	100	0.489117868255349	0.49124203821656	0.493834080717489	0.50431516046042	0.5	0.495812979762736	0.369565217391304	
SeqGC	MixPoiLin	2	learn_domain_forest.R	110	0.488318291778323	0.494145822245875	0.493235625704622	0.530395763139728	0.5	0.498243148278285	0.340220385674931	
SeqGC	MixPoiLin	2	learn_domain_forest.R	120	0.482228992129982	0.493596584845251	0.496031746031746	0.483623877443212	0.5	0.483368719037509	0.314245810055866	
SeqGC	MixPoiLin	2	learn_domain_forest.R	130	0.484031681144609	0.5	0.494013683010262	0.487254381306426	0.5	0.485032074126871	0.303116147308782	
SeqGC	MixPoiLin	2	learn_domain_forest.R	140	0.488920474193348	0.498122317596566	0.490538990825688	0.521026349674947	0.5	0.496051687006461	0.326149425287356	
SeqGC	MixPoiLin	2	learn_domain_forest.R	150	0.490036231884058	0.5	0.5	0.5	0.5	0.489515545914678	0.317784256559767	
SeqGC	MixPoiLin	2	learn_domain_forest.R	160	0.499745334833428	0.556461881266911	0.5	0.5	0.5	0.470138383102695	0.28698224852071	
SeqGC	MixPoiLin	2	learn_domain_forest.R	170	0.483472760333946	0.5	0.5	0.522629344738438	0.5	0.449009537784299	0.31981981981982	
SeqGC	MixPoiLin	2	learn_domain_forest.R	180	0.476774874637107	0.5	0.5	0.5	0.5	0.413525498891353	0.320121951219512	
SeqGC	MixPoiLin	2	learn_domain_forest.R	190	0.493108100129885	0.5	0.5	0.571574543146935	0.5	0.436708860759494	0.5	
SeqGC	MixPoiLin	2	learn_domain_forest.R	200	0.486896701502352	0.486164540278716	0.5	0.5	0.5	0.445611402850713	0.5	
SeqDiNu	MixPoiLin	2	learn_domain_forest.R	10	0.533929081211028	0.52499590633699	0.58539685585121	0.66133642673245	0.622904518950437	0.566560796469636	0.538137299310484	
SeqDiNu	MixPoiLin	2	learn_domain_forest.R	20	0.549235532312832	0.509877268879902	0.599343866036553	0.631415837785189	0.703792735042735	0.602360933921517	0.592095100790361	
SeqDiNu	MixPoiLin	2	learn_domain_forest.R	30	0.593836660296211	0.508001890582536	0.707016714543714	0.810922250897333	0.77369035702369	0.602481084342942	0.630066143143249	
SeqDiNu	MixPoiLin	2	learn_domain_forest.R	40	0.610497639134493	0.472598460734477	0.784388785980648	0.878805044572314	0.820333672086721	0.64450770261219	0.625428440342213	
SeqDiNu	MixPoiLin	2	learn_domain_forest.R	50	0.638650391645716	0.536360163319882	0.82150055750922	0.81737636470788	0.864174836601307	0.615244084116107	0.509382432656673	
SeqDiNu	MixPoiLin	2	learn_domain_forest.R	60	0.632529047129552	0.49985839093702	0.836100741671595	0.827465036193689	0.931243448637317	0.598383302546614	0.415754473527493	
SeqDiNu	MixPoiLin	2	learn_domain_forest.R	70	0.608610491369112	0.458341978912828	0.834752796600721	0.8122924929107	0.942070465033724	0.623118313754789	0.463694425046555	
SeqDiNu	MixPoiLin	2	learn_domain_forest.R	80	0.586010322296249	0.409707737084647	0.847185717132963	0.763402412180599	0.962752525252525	0.618527825349317	0.453363567649282	
SeqDiNu	MixPoiLin	2	learn_domain_forest.R	90	0.598069884266433	0.413422573330407	0.847743101223805	0.724312501911841	0.972703520352035	0.613849538268143	0.565265730957262	
SeqDiNu	MixPoiLin	2	learn_domain_forest.R	100	0.625319792828972	0.42144498270586	0.869221418854235	0.803936943308426	0.972781506338553	0.607466852756455	0.556768774703557	
SeqDiNu	MixPoiLin	2	learn_domain_forest.R	110	0.657116615767069	0.426381411962173	0.887884296264393	0.746370539808146	0.993257015547971	0.662823383287846	0.52178891184573	
SeqDiNu	MixPoiLin	2	learn_domain_forest.R	120	0.666783549805677	0.418937390582038	0.936719725343321	0.677879286949857	0.995105131172839	0.606580918053293	0.532699585510903	
SeqDiNu	MixPoiLin	2	learn_domain_forest.R	130	0.669282429374407	0.406834530430036	0.936661627355771	0.667255006091656	0.997276207302709	0.615151916988513	0.562710103871577	
SeqDiNu	MixPoiLin	2	learn_domain_forest.R	140	0.690097445491705	0.425381929773844	0.928113081125657	0.683128670581954	0.994367006394884	0.633837793619259	0.584512485136742	
SeqDiNu	MixPoiLin	2	learn_domain_forest.R	150	0.723993850352546	0.468292550330194	0.931450306494045	0.922468504309937	0.993894993894994	0.638542770182784	0.658777592669721	
SeqDiNu	MixPoiLin	2	learn_domain_forest.R	160	0.734653768065339	0.474459299343908	0.958712427331265	0.842920330571516	0.971393034825871	0.584524636257389	0.726331360946746	
SeqDiNu	MixPoiLin	2	learn_domain_forest.R	170	0.738234278859031	0.460703021979692	0.971862585711851	0.795990126924345	0.943071398394592	0.682049685201931	0.654816354816355	
SeqDiNu	MixPoiLin	2	learn_domain_forest.R	180	0.701010608888966	0.459692738831141	0.952735137416258	0.674545104457495	0.922426787252368	0.634438543116932	0.506634146341463	
SeqDiNu	MixPoiLin	2	learn_domain_forest.R	190	0.681716849687094	0.4640769439913	0.934511096666357	0.667849805857614	0.929869345630215	0.580702696150583	0.521813725490196	
SeqDiNu	MixPoiLin	2	learn_domain_forest.R	200	0.732325699244099	0.503289935840397	0.944248912434279	0.49746925797346	0.976632504480287	0.762050977860744	0.52724911129341	
ProbVS	MixPoiLin	2	learn_domain_forest.R	10	0.590607617759748	0.657939367002737	0.563999676231818	0.698858574882774	0.603306203433755	0.589736444288354	0.721890885298706	
ProbVS	MixPoiLin	2	learn_domain_forest.R	20	0.65496109567649	0.686903978181134	0.613539506678883	0.754690436134313	0.673251561472715	0.666149187660431	0.751757073346549	
ProbVS	MixPoiLin	2	learn_domain_forest.R	30	0.682860807066634	0.684823348694316	0.632880016484249	0.847398969673598	0.726257507507507	0.642300669977874	0.796517603035733	
ProbVS	MixPoiLin	2	learn_domain_forest.R	40	0.700053956061499	0.684368616086275	0.645832825562407	0.860156226707611	0.775406504065041	0.641092540382249	0.804422044098993	
ProbVS	MixPoiLin	2	learn_domain_forest.R	50	0.718872128369498	0.688376590816838	0.66183236739245	0.877023962921898	0.816928964568284	0.614326710470605	0.833038331766138	
ProbVS	MixPoiLin	2	learn_domain_forest.R	60	0.732538080553219	0.704074260752688	0.682491868716736	0.886323705109284	0.862541491963662	0.613689827752254	0.858038170320166	
ProbVS	MixPoiLin	2	learn_domain_forest.R	70	0.748554902865248	0.725079016575385	0.704867262118603	0.871181617268626	0.90212326943557	0.629695274126118	0.877247730446927	
ProbVS	MixPoiLin	2	learn_domain_forest.R	80	0.762783774221763	0.738054814455493	0.717690400857022	0.859275940070803	0.883860930735931	0.665839722146641	0.894814814814815	
ProbVS	MixPoiLin	2	learn_domain_forest.R	90	0.772288310172781	0.761814546607173	0.723864191499756	0.858258644071253	0.857868078474514	0.693049041886251	0.901663775429743	
ProbVS	MixPoiLin	2	learn_domain_forest.R	100	0.772283338003038	0.764475743348983	0.725441817403134	0.851952071994506	0.82511884787472	0.701013486100067	0.896385046113307	
ProbVS	MixPoiLin	2	learn_domain_forest.R	110	0.772456245280371	0.763835868096778	0.741341854249269	0.846506547968636	0.80073236632537	0.705890764679926	0.908634641873278	
ProbVS	MixPoiLin	2	learn_domain_forest.R	120	0.78278589087613	0.7982056768536	0.759087811154424	0.866463648322509	0.793197820216049	0.698542602741981	0.900162191385835	
ProbVS	MixPoiLin	2	learn_domain_forest.R	130	0.781044671317684	0.800065934897396	0.766181312697782	0.866379265460831	0.794353651354535	0.677323509423329	0.9109537299339	
ProbVS	MixPoiLin	2	learn_domain_forest.R	140	0.777703957226838	0.789372956925882	0.776276285949902	0.865425080870576	0.789968025579536	0.640832902051787	0.896531906460563	
ProbVS	MixPoiLin	2	learn_domain_forest.R	150	0.775869058477754	0.785319835647168	0.788157860632687	0.896461536842327	0.784811253561254	0.638437673409676	0.907892544773011	
ProbVS	MixPoiLin	2	learn_domain_forest.R	160	0.773970393442441	0.797003672461256	0.809138663677364	0.918277726633017	0.779941438640133	0.591833364386253	0.899802761341223	
ProbVS	MixPoiLin	2	learn_domain_forest.R	170	0.778899963406307	0.810017258038053	0.826965308824879	0.922137818773738	0.775691803971272	0.584974150727704	0.926045276045276	
ProbVS	MixPoiLin	2	learn_domain_forest.R	180	0.772452046165138	0.823920416786829	0.85661134409453	0.922558112170127	0.78740040913006	0.538351467024184	0.928390243902439	
ProbVS	MixPoiLin	2	learn_domain_forest.R	190	0.782838292596529	0.857456821771667	0.873640276985527	0.923456272251084	0.787865063680281	0.544628478415211	0.93688080495356	
ProbVS	MixPoiLin	2	learn_domain_forest.R	200	0.771697229165452	0.858902395782459	0.869822386506178	0.926397586061452	0.797743055555555	0.516054885814477	0.955086136177194	
LogVS	MixPoiLin	2	learn_domain_forest.R	10	0.582225978514011	0.611854078457976	0.526967191490892	0.534409170557889	0.406219630709426	0.511792056681275	0.492035331420806	
LogVS	MixPoiLin	2	learn_domain_forest.R	20	0.571470768038835	0.597939198720963	0.534616567005835	0.616220497230503	0.342763806706114	0.589219016584946	0.45012614885565	
LogVS	MixPoiLin	2	learn_domain_forest.R	30	0.574135568784157	0.586620583717358	0.563106796116505	0.717065646228234	0.290019185852519	0.628390505810085	0.478608885843786	
LogVS	MixPoiLin	2	learn_domain_forest.R	40	0.576011426711858	0.585888878331512	0.590580747763777	0.73698856126333	0.267657520325203	0.650278820542376	0.499338784983672	
LogVS	MixPoiLin	2	learn_domain_forest.R	50	0.576816212555546	0.596100857190611	0.617202529008859	0.736917283469679	0.22625343997248	0.649543665417366	0.501963604181647	
LogVS	MixPoiLin	2	learn_domain_forest.R	60	0.587618524748466	0.590252976190476	0.640249236152178	0.744345049847896	0.224755415793152	0.689583037307189	0.532760967586422	
LogVS	MixPoiLin	2	learn_domain_forest.R	70	0.597701855460476	0.613944314425652	0.67535429803154	0.679356765866408	0.252529286474973	0.707823999745664	0.570719855679702	
LogVS	MixPoiLin	2	learn_domain_forest.R	80	0.601758715769402	0.639734416686879	0.694430603652308	0.632106955560289	0.205300775613276	0.746366779237824	0.569591836734694	
LogVS	MixPoiLin	2	learn_domain_forest.R	90	0.602140158591771	0.637829468705045	0.716268648303333	0.536426947273969	0.187511459479281	0.762699640606617	0.625816117331651	
LogVS	MixPoiLin	2	learn_domain_forest.R	100	0.597700211529418	0.633009130508458	0.717454149241699	0.483723337740742	0.170336968680089	0.787159804605722	0.615694993412385	
LogVS	MixPoiLin	2	learn_domain_forest.R	110	0.597876083426334	0.630846501821755	0.727203488593035	0.4814276735392	0.198141827834661	0.820466096847473	0.610907369146005	
LogVS	MixPoiLin	2	learn_domain_forest.R	120	0.599120991087235	0.614871116812382	0.741783230145991	0.48957459370436	0.213204089506173	0.822063398015109	0.627446386736349	
LogVS	MixPoiLin	2	learn_domain_forest.R	130	0.601687123495285	0.619462414406235	0.747703483530422	0.543870336238585	0.226725068708284	0.819004956157072	0.633125590179414	
LogVS	MixPoiLin	2	learn_domain_forest.R	140	0.607082664633227	0.64324034334764	0.755951383877951	0.599593815102122	0.269684252597922	0.808344045810447	0.620887831946096	
LogVS	MixPoiLin	2	learn_domain_forest.R	150	0.611836714010627	0.672919551806622	0.773460078016666	0.655352425457569	0.348672161172161	0.776433940372295	0.579164931278634	
LogVS	MixPoiLin	2	learn_domain_forest.R	160	0.613335143792987	0.688319745816165	0.78718162621549	0.695025554744294	0.350202114427861	0.763380985450296	0.566316020162174	
LogVS	MixPoiLin	2	learn_domain_forest.R	170	0.61914312283786	0.726666707178493	0.801410722011721	0.707941016884236	0.397140367553866	0.756812093705745	0.589154539154539	
LogVS	MixPoiLin	2	learn_domain_forest.R	180	0.620263613649192	0.71324589670608	0.810177309173392	0.723377512488902	0.477968884582257	0.713844342460338	0.634439024390244	
LogVS	MixPoiLin	2	learn_domain_forest.R	190	0.623280887157083	0.776233848623734	0.813460926203521	0.74049993008723	0.536273056653491	0.69018078235121	0.625503095975232	
LogVS	MixPoiLin	2	learn_domain_forest.R	200	0.631883399324736	0.808056412280643	0.810446635885665	0.762678044190649	0.619651657706093	0.69580331129294	0.666338528848783	
PARS	MixPoiLin	2	learn_domain_forest.R	10	0.596631507775524	0.655747502865564	0.496520990970465	0.542764284945131	0.435404518950437	0.487555161935592	0.593738990387035	
PARS	MixPoiLin	2	learn_domain_forest.R	20	0.616081815595625	0.692108294930876	0.525736003279163	0.669401729582952	0.461065910585141	0.507812139750073	0.597868341786165	
PARS	MixPoiLin	2	learn_domain_forest.R	30	0.651866863571662	0.720580172515657	0.584975697853411	0.82892329902208	0.460856690023357	0.6160740534435	0.636713397280489	
PARS	MixPoiLin	2	learn_domain_forest.R	40	0.658081743049416	0.72472564017293	0.605230446757172	0.875684485654373	0.443131775067751	0.639791897070048	0.670924081720779	
PARS	MixPoiLin	2	learn_domain_forest.R	50	0.660882509377541	0.734315083211958	0.647710842635364	0.810718887656948	0.463321293429652	0.637696216029732	0.644297250954145	
PARS	MixPoiLin	2	learn_domain_forest.R	60	0.670092203220883	0.743649193548387	0.669646597181155	0.810020782506551	0.506693308874913	0.684522963734824	0.672992938774353	
PARS	MixPoiLin	2	learn_domain_forest.R	70	0.678856128856129	0.740116293097208	0.674448422382716	0.782113771911235	0.570265353212638	0.703766551685768	0.71796438547486	
PARS	MixPoiLin	2	learn_domain_forest.R	80	0.681160396072306	0.74798569003153	0.695366414210618	0.721620360508404	0.61816829004329	0.720834200291298	0.751836734693878	
PARS	MixPoiLin	2	learn_domain_forest.R	90	0.680275522548591	0.762576500134104	0.671614495258853	0.654971296891091	0.649133663366337	0.709407081500105	0.786429585238921	
PARS	MixPoiLin	2	learn_domain_forest.R	100	0.679785341060465	0.758705630812476	0.686292323776893	0.617042321371832	0.643060216256525	0.750097372563657	0.847274374176548	
PARS	MixPoiLin	2	learn_domain_forest.R	110	0.677489792236085	0.766564662054284	0.681973069176494	0.593995033641412	0.631363765642776	0.741305626828352	0.862956267217631	
PARS	MixPoiLin	2	learn_domain_forest.R	120	0.674545799959449	0.762315270935961	0.682622487197126	0.579539686978859	0.60423900462963	0.78100363732122	0.865876734546765	
PARS	MixPoiLin	2	learn_domain_forest.R	130	0.667586441832737	0.757516308078106	0.663547525399408	0.523549196630325	0.586462014134276	0.781100300021549	0.873087818696884	
PARS	MixPoiLin	2	learn_domain_forest.R	140	0.662639629015526	0.772123574017657	0.675776015359241	0.522994462066727	0.594162170263789	0.780497170236565	0.874385652001585	
PARS	MixPoiLin	2	learn_domain_forest.R	150	0.65497301611432	0.759221956439632	0.64748000984928	0.510182817088188	0.587250712250712	0.77163311977669	0.896261974177426	
PARS	MixPoiLin	2	learn_domain_forest.R	160	0.650842972183581	0.763416567928744	0.666331564952163	0.507116176206046	0.597649771973466	0.767581598604312	0.904098181021258	
PARS	MixPoiLin	2	learn_domain_forest.R	170	0.648612080445764	0.775551315317724	0.680538984961913	0.49970210547594	0.587729721166033	0.766149396850313	0.911769461769462	
PARS	MixPoiLin	2	learn_domain_forest.R	180	0.647077498637046	0.806798803806753	0.682007306008335	0.575409432731085	0.589376076658053	0.760355970367315	0.913414634146341	
PARS	MixPoiLin	2	learn_domain_forest.R	190	0.643780651001693	0.791792899867941	0.674740989347731	0.55600012906973	0.591238471673254	0.758636513186375	0.914409184726522	
PARS	MixPoiLin	2	learn_domain_forest.R	200	0.638156336280659	0.785794568846131	0.673858723211188	0.55844499962147	0.631076388888889	0.757506237024372	0.932923161060979	
PARS2	MixPoiLin	2	learn_domain_forest.R	10	0.613318608669521	0.651718168846055	0.553703548259446	0.540967959824968	0.551050777453839	0.571512009650476	0.562226332477729	
PARS2	MixPoiLin	2	learn_domain_forest.R	20	0.634118683154473	0.726893868146337	0.554742127598013	0.598432749918833	0.570862097304405	0.588827064664382	0.554166773936102	
PARS2	MixPoiLin	2	learn_domain_forest.R	30	0.658690490342206	0.766117216117216	0.582468213277093	0.709234374536501	0.579131214547881	0.65002553033468	0.578877674712765	
PARS2	MixPoiLin	2	learn_domain_forest.R	40	0.675914029497004	0.809260534942277	0.60528223939165	0.742310406169564	0.610031334688347	0.679033162510319	0.638139961676518	
PARS2	MixPoiLin	2	learn_domain_forest.R	50	0.678620828810777	0.821758076454717	0.621062208226631	0.725440252514658	0.62360251117991	0.69349919239756	0.669554455445545	
PARS2	MixPoiLin	2	learn_domain_forest.R	60	0.686406877861882	0.816580261136713	0.657434272126947	0.687981285704246	0.64533106219427	0.696671876726819	0.709787879647222	
PARS2	MixPoiLin	2	learn_domain_forest.R	70	0.68828358138703	0.818054382705624	0.683993409561092	0.627087685305723	0.625410454384096	0.712052329555389	0.746733880353817	
PARS2	MixPoiLin	2	learn_domain_forest.R	80	0.689448134129509	0.817906863934029	0.699076957572436	0.554695028554619	0.612159541847042	0.748067350629812	0.778125472411186	
PARS2	MixPoiLin	2	learn_domain_forest.R	90	0.687705951584421	0.820367932119084	0.729430498665965	0.483864060444771	0.580491382471581	0.740688810456252	0.817741681122851	
PARS2	MixPoiLin	2	learn_domain_forest.R	100	0.682679001240339	0.813427628759108	0.730105620496801	0.465422342486393	0.583939224459359	0.745151657767896	0.837574110671937	
PARS2	MixPoiLin	2	learn_domain_forest.R	110	0.67665546207256	0.800525545502927	0.752109116704458	0.439888514522993	0.505735684489951	0.752610763372502	0.857670454545455	
PARS2	MixPoiLin	2	learn_domain_forest.R	120	0.669694127388991	0.808050007623113	0.749399666233535	0.38927213780388	0.482096354166667	0.741198834740532	0.862110290142368	
PARS2	MixPoiLin	2	learn_domain_forest.R	130	0.668174162869031	0.795278899211483	0.765079497264679	0.387559484760447	0.46763349038084	0.729686386315039	0.878498583569405	
PARS2	MixPoiLin	2	learn_domain_forest.R	140	0.668257507913567	0.804583435255398	0.777319992784249	0.457272070600798	0.46292965627498	0.704798911501027	0.872096710265557	
PARS2	MixPoiLin	2	learn_domain_forest.R	150	0.665075956652044	0.816995811062914	0.785640462397781	0.465925715428415	0.459287240537241	0.680409120718357	0.878571428571429	
PARS2	MixPoiLin	2	learn_domain_forest.R	160	0.660724202335493	0.831009307891371	0.781438189212441	0.475916108483329	0.433872305140962	0.658331780687342	0.879585798816568	
PARS2	MixPoiLin	2	learn_domain_forest.R	170	0.656384467674942	0.821266885835648	0.778483211621413	0.511421063270669	0.43183618504436	0.625283659506219	0.873966273966274	
PARS2	MixPoiLin	2	learn_domain_forest.R	180	0.655207352054449	0.807060549446416	0.778632233475761	0.557951713145706	0.46167097329888	0.61523917564757	0.875439024390244	
PARS2	MixPoiLin	2	learn_domain_forest.R	190	0.652295528791278	0.77660445635568	0.773019115715745	0.528476009163951	0.448342116820378	0.620383036935705	0.891137770897833	
PARS2	MixPoiLin	2	learn_domain_forest.R	200	0.64811084946922	0.762659646352804	0.773569484106862	0.53966451445443	0.418724798387097	0.65259774245887	0.872176647525294	
PredSS2	MixPoiLin	2	learn_domain_forest.R	10	0.490155134850875	0.487288591546001	0.499356960416342	0.623677229254158	0.608327259475219	0.402808105177969	0.492110825909709	
PredSS2	MixPoiLin	2	learn_domain_forest.R	20	0.493165716378251	0.452440515376658	0.603420215074505	0.54971813110593	0.593595907297831	0.463809772667886	0.573777772056741	
