# Current work path is /home/xhhu/tmp/web/public/work
# Action is combine_fit with parameter 8_AllModel_20
# Run combine_fit with parameters 8_AllModel_20
fit_pars_all.R	Predict	MixPoiLin	10	0.71713432510088	0.758445229904612	29034445.9230909	51367886.8754266
fit_pars_all.R	Predict	MPLComSam	10	0.689250885436852	0.63484052577582	31896511.8890788	77653074.5223154
fit_pars_all.R	Predict	MPLComOpp	10	0.517014158492582	0.380604499918357	49575567.2789456	131717696.84688
fit_pars_all.R	Predict	MixPoiSep	12	0.666638889675706	0.720524047247264	34165213.4666414	59405821.1498435
fit_pars_all.R	Predict	MixPoiLin	12	0.721130235687745	0.759502236454593	28580553.4360371	51120559.7025231
fit_pars_all.R	Predict	MPLComSam	12	0.690618126843617	0.638290282992474	31707650.9878869	76885551.4940158
fit_pars_all.R	Predict	MPLComOpp	12	0.518319413245065	0.380501502999903	49366046.4869771	131681515.181897
fit_pars_all.R	Predict	MixPoiSep	14	0.666704096561921	0.720609660577766	34137950.6550487	59360960.5155787
fit_pars_all.R	Predict	MixPoiLin	14	0.721632830081559	0.755680993575432	28511855.7193031	51909493.0897243
fit_pars_all.R	Predict	MPLComSam	14	0.689011787638413	0.635300236995234	31853077.5157698	77486316.3720542
fit_pars_all.R	Predict	MPLComOpp	14	0.463493999783112	0.409196187044617	54951816.6068439	125525749.694217
fit_pars_all.R	Predict	MixPoiSep	16	0.666711343126023	0.720675188827903	34123267.7886987	59318384.2211993
